supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand,year,month,day,dayofweek
Aldi,0.79,1.6,l,Lacura Coconut Shampoo 500ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,2.79,6.2,l,Dove Body Wash Deeply Nourishing 450ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,7.49,74.9,l,"Hotel Collection No. 1 Lime, Basil & Mandarin Eau De Pa",1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,7.49,74.9,l,Hotel Collection No. 3 Pomegranate Eau De Parfum 100ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.85,17.0,l,Lacura Ocean 48hr Anti-perspirant Deodorant 50ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.85,17.0,l,Lacura Invisible 48hr Anti-perspirant Deodorant 50ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,3.95,0.44,unit,Sana Medium Pants For Heavy Bladder Weakness 9 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,3.95,0.49,unit,Sana Incontinence Large Pants 8 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.99,0.05,unit,Activ-max One-a-day Orange Flavoured Vitamin C Efferves,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.99,0.05,unit,Activ-max One-a-day Orange Flavoured Vitamin C + Zinc E,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.69,0.04,unit,Health Essentials Pain Relief Plus Tablets 16 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.39,5.6,l,Lacura Volume Conditioner 250ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.05,1.4,l,Lacura Relax & Unwind Lavender & Waterlily Bath Soak 75,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.45,1.8,l,Lacura Refresh Shower Gel 250ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.85,1.7,l,Mamia Bed Time Bath 500ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.45,1.8,l,Lacura Moisture Shower Gel Jojoba Oil & Camomile Extrac,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.55,1.8,l,Lacura For Men Noir Shower Gel 300ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.45,1.8,l,Lacura Kick Start Juicy Mango Shower Gel 250ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.85,1.7,l,Mamia Baby Shampoo 500ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.35,2.7,l,Lacura Rhubarb & Rose Luxurious Hand Wash 500ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.35,2.7,l,Lacura Orange & Bergamot Luxurious Hand Wash 500ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,3.99,20.0,l,Lacura Hydrating Sun Spray SPF 15 200ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.79,0.06,unit,Bell's Healthcare Hayfever & Allergy Relief 10mg Tablet,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.79,0.06,unit,Bell's Healthcare Allergy Relief 10 Mg Film-coated Tabl,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.79,0.06,unit,Galpharm Hayfever And Allergy Relief 14 X Tablets,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.49,14.9,l,"Hotel Collection No. 1 Lime, Basil & Mandarin Luxury Pe",1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,2.99,2.99,unit,Lacura Original Hot Cloth Cleanser 200ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,2.99,2.99,unit,Lacura Retinol Toner 250ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.05,1.4,l,Lacura Bath Soak Herbal - Muscle Ease 750ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.05,1.4,l,Lacura Bath Soak Herbal - Stress Therapy 750ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.69,4.2,l,Lacura Hairspray Natural Hold 400ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.69,4.2,l,Lacura Hairspray Extra Strong Hold 400ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.59,1.2,l,Lacura Family Hand Wash - Almond Milk 500ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.59,3.2,l,Lacura Professional Moisture Lock Shampoo 500ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.59,3.2,l,Lacura Professional Colour Protection Shampoo 500ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.59,3.2,l,Lacura Professional Conditioner - Colour Protection 500,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.09,2.2,l,Lacura Kids Body Wash & Foam Bath 500ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.09,2.2,l,Lacura Sensitive Shower Cream 500ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.09,2.2,l,Lacura Moisture Plus Shower Gel 500ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.59,7.9,l,Lacura Intensive Hand Cream With Glycerin 75ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.59,7.9,l,Lacura Moisturising Hand Cream With Oatmeal & Glycerin,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.89,0.45,unit,Dentitex Soft Complete Toothbrush 2 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,3.99,0.13,unit,Tampax Compak Regular Tampons With Applicator X32 32 Pa,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,3.99,0.13,unit,Tampax Compak Super Tampons With Applicator X32 32 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.52,0.02,unit,Lunex Panty Liners - Large 28 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.85,17.0,l,Lacura Cotton Women's Roll On 50ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.85,17.0,l,Lacura Men's Roll-on Deodorant Original 50ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.85,17.0,l,Lacura Men's Roll-on Deodorant Sensitive 50ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.59,0.4,unit,Lacura For Men 3 Blade Disposable Razor 4 Pack,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.49,0.37,unit,Lacura Female Disposable Razors 4 Pack,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,3.89,3.89,unit,Lacura For Men Advanced 5 Blade Men's Razor 1 Pack,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,3.89,0.97,unit,Lacura Men's 5 Blade Razor Refill 4 Pack,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.39,5.6,l,Lacura Hair Refine UV Colour Protect Conditioner 250ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.39,5.6,l,Lacura Hair Refine Oil Complex Conditioner 250ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.39,5.6,l,Lacura Hair Refine UV Colour Protect Shampoo 250ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.39,5.6,l,Lacura Hair Refine Oil Complex Shampoo 250ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,3.79,75.8,l,Lacura Rejuvelate Day Cream SPF 30 50ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,3.79,75.8,l,Lacura Rejuvelate Night Cream 50ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,7.49,149.8,l,Lacura Caviar Anti-age Night Cream 50ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,7.49,149.8,l,Lacura Caviar Anti-age Day Cream 50ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.69,5.5,l,Dentitex Fresh Breath Toothpaste 125ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.69,5.5,l,Dentitex Sensitive Toothpaste 125ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.69,5.5,l,Dentitex Whitening Toothpaste 125ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.59,5.3,l,Lacura Shampoo - Moisture 300ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.59,5.3,l,Lacura Conditioner - Moisture 300ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.29,2.6,l,Lacura Anti-dandruff Shampoo 500ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,3.99,4.4,l,Tresemme Tresemme Conditioner Moisture Rich 900ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,3.99,4.4,l,Tresemme Shampoo Rich Moisture 900ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.99,0.02,unit,Activ-max Chewable Vitamin C Tablets 60 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.49,14.9,l,Hotel Collection No.3 Pomegranate Luxury Perfumed Hand,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.99,0.2,kg,Activ-max Children's Chewable Multivitamin Tablets 63g,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.35,1.2,l,Lacura Moisture Shower Crème - Shea & Vanilla 300ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.89,0.05,unit,Lunex Tampons With Applicators - Regular 20 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.89,0.05,unit,Lunex Tampons With Applicators - Super 20 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.89,0.05,unit,Lunex Tampons With Applicators - Super Plus 20 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.52,0.02,unit,Lunex Pantyliner Normal 32 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.52,0.02,unit,Lunex Panty Liners - Long 24 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.29,2.6,l,Lacura 2in1 Anti-dandruff Shampoo 500ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.59,3.2,l,Lacura Professional Conditioner - Moisture Lock 500ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.45,1.8,l,Lacura Kick Start Mint & Tea Tree Shower Gel 250ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.45,1.8,l,Lacura Men Wake-up Shower Gel 250ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,3.99,20.0,l,Lacura Ultra Light SPF 30 Sun Spray 200ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.59,0.02,unit,Lacura 3-in-1 Refreshing Cleansing Facial Wipes 25 Pack,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,1.39,5.6,l,Lacura Volume Shampoo 250ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.55,1.8,l,Lacura For Men Desert Heat Shower Gel 300ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,0.45,0.03,unit,Lunex Ultra Towels With Wings - Regular 14 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.45,0.04,unit,Lunex Ultra Towels With Wings - Super 12 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.45,0.05,unit,Lunex Ultra Towels With Wings - Night 10 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.09,0.09,unit,Sana Normal For Light To Moderate Bladder Weakness 12 P,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.09,0.11,unit,Sana Extra For Moderate Bladder Weakness 10 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.45,0.03,unit,Lunex Ultra Towel Without Wings - Regular 16 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.25,5.6,l,Lynx Excite Shower Gel Excite 225ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.25,5.6,l,Lynx Shower Gel Black 225ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.25,5.6,l,Lynx Sport Shower Gel Recharge 225,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.95,2.7,l,Alberto Balsam Sunkissed Raspberry Conditioner 350ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,2.99,17.6,l,Aussie Bonza Colour Conditioner - Vegan - Colour-protec,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,2.99,12.0,l,Aussie Mighty Mega Shampoo - Vegan - Lightweight & Gent,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,2.99,17.6,l,"Aussie Miracle Moist Hair Conditioner , Moisturising Co",1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,2.99,12.0,l,"Aussie Colour Mate Shampoo , Colour Safe Shampoo 250ml",1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,2.99,12.0,l,"Aussie Miracle Moist Shampoo - Moisture-quenching, Repl",1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.55,1.8,l,Lacura For Men Activate Shower Gel 300ml,1970-01-01 00:00:00.020240413,health_products,True,1970,1,1,3
Aldi,2.49,0.05,unit,"Always Daily Fresh Normal Panty Liners, Odour Lock, 54",1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.85,1.7,l,Mamia Baby Lotion 500ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.15,1.15,unit,Colgate Big Kids' Smiles 6+ Years Toothpaste 50,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.89,3.8,l,Original Source Zesty Lemon & Tea Tree Shower 500ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.95,9.8,l,Sure Anti-perspirant Aerosol Bright Bouquet 200,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.95,9.8,l,Sure Anti-perspirant Aerosol Cotton Dry 200,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.15,1.15,unit,Colgate Little Kids' Smiles 3+ Years Toothpaste 50ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.99,4.4,l,Radox Mineral Therapy Body Wash Feel Awake 225ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.99,4.4,l,Radox Mineral Therapy Body Wash Feel Active 225ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.99,4.4,l,Radox Mineral Therapy Body Wash Feel Moisturised 225ml,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,4.39,0.18,unit,Tena Discreet Normal Incontinence Pads Duo 24 Pack,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,2.49,10.0,l,Head & Shoulders Classic Clean Anti Dandruff Shampoo Fo,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,2.49,10.0,l,Head & Shoulders Apple Fresh Anti Dandruff Shampoo For,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,3.35,16.8,l,Lynx Aerosol Bodyspray Africa 200,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,3.35,16.8,l,Lynx Deodorant Bodyspray Black 200,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,3.35,16.8,l,Lynx Epic Fresh Body Spray For Men Grapefruit & Tropica,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,3.49,34.9,l,"Calpol Sugar Free Infant Suspension, Paracetamol Medica",1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,1.99,0.03,unit,Activ Max A-Z Multivitamin & Minerals Food Supplement T,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.4,0.03,unit,Health Essentials Ibuprofen 200mg Coated Tablets 16 Pac,1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,3.49,34.9,l,"Calpol Sixplus Sugar Free Suspension, Paracetamol Medic",1970-01-01 00:00:00.020240413,health_products,False,1970,1,1,3
Aldi,0.65,10.0,kg,Vitacat Pawsome Pockets With Chicken 65g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.49,2.45,unit,Earls Meaty Beef Strips 200g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.49,2.45,unit,Earls Meaty Strips With Chicken 200g/20 Pack,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.65,10.0,kg,Vitacat Pawsome Pockets With Salmon 65g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.49,2.45,unit,Earls Tasty Chicken Twists 105g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.65,10.0,kg,Vitacat Pawsome Pockets With Cheese 65g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.75,4.17,kg,Earls Mini Chew Bones With Chicken 180g/4 Pack,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.75,1.88,kg,Vitacat Cat Cans - Salmon In Jelly 400g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.75,4.17,kg,Earls Mini Beef Chew Bones 180g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.65,3.6,kg,Earls Dental Sticks Original 180g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.49,2.45,unit,"Earls Chicken, Beef & Lamb Meaty Rolls 135g",1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,3.39,1.41,kg,Earls Multipack Dog Food Meaty Chunks In Jelly 6x400g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,2.19,0.22,l,Vitacat Cat Litter 10l,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,1.99,18.09,kg,Langham's Yummy Chicken Twists 110g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.75,3.75,kg,Earls Mega Chew Bones With Chicken 200g/2 Pack,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.75,3.75,kg,Earls Mega Chew Bones With Beef 200g/2 Pack,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.49,3.3,kg,Earls Select Tender Pâté With Chicken & Turkey 150g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.49,3.3,kg,Earls Select Tender Pâté With Turkey & Lamb 150g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.65,3.6,kg,Earls Dental Sticks Minty 180g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.39,3.9,kg,Vitacat Pâté With Chicken 1+ Years Cat Food 100g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,10.99,2.29,kg,Vitacat Senior Poultry Selection In Jelly 48x100g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,10.99,2.29,kg,Vitacat Meaty Selection In Gravy 48x100g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,10.99,2.29,kg,Vitacat Poultry Selection In Jelly 48x100g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,10.99,2.29,kg,Vitacat Fish Selection In Jelly 48x100g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.95,7.6,kg,Earls Mini Bone Dog Treats 125g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.95,6.79,kg,Earls Mini Nibble Dog Treats 140g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.79,2.0,kg,Langham's Grain Free Chicken Dog Food With Potato And V,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.79,2.0,kg,Langham's Lamb & Chicken Dog Food With Rice And Vegetab,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.99,13.2,kg,Vitacat Cat Food Tasty Licks With Salmon 5x15g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,1.79,16.27,kg,Langham's Meaty Sausage Dog Treats 110g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.75,1.88,kg,Vitacat Cat Food With Chicken In Jelly 400g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.75,1.88,kg,Vitacat Cat Food With Salmon In Jelly 400g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.99,13.2,kg,Vitacat Tasty Licks Cat Food With Chicken 5x15g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,1.79,19.89,kg,Langham's Chicken Dumbbells 90g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,1.79,19.89,kg,Langham's Chicken Calcium Bones 90g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,1.79,19.89,kg,Langham's Chicken Sticks With Carrot 90g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,1.79,19.89,kg,Langham's Duck Sticks With Sweet Potato 90g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,1.09,0.01,unit,Pet Collection Degradable Dog Poop Bags 100 Bags,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.99,19.8,kg,Vitacat Tasty Sticks With Chicken & Liver 50g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.99,19.8,kg,Vitacat Tasty Sticks With Salmon 50g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.99,19.8,kg,Vitacat Tasty Sticks With Turkey & Lamb 50g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.65,0.36,kg,Earls Dental Sticks 180g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.95,1.9,kg,Earls Crunchies 500g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,3.39,1.41,kg,Earls Multipack Dog Food Meaty Chunks In Gravy 6x400g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,1.99,16.58,kg,Langham's Meaty Chicken Breast Fillets 120g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,1.99,16.58,kg,Langham's Delicious Duck Breast Fillets Dog Treats 120g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,1.99,16.58,kg,Langham's Meaty Beef Strip Dog Treats 120g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.65,2.17,kg,Earls Tender Pâté Tray With Lamb 300g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.39,3.9,kg,Vitacat Select Tender Pâté Cat Tray With Beef 100g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.39,3.9,kg,Vitacat Select Tender Pâté Cat Tray With Turkey 100g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.39,3.9,kg,Vitacat Select Tender Pâté Cat Tray With Salmon 100g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,3.19,4.0,kg,Vitacat Healthy Balance Chicken & Wholegrains 800g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,3.19,4.0,kg,Vitacat Healthy Balance Rich In Salmon & Wholegrains 80,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.75,1.88,kg,Vitacat Cat Cans - Chicken In Jelly 400g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.39,39.0,kg,Vitacat Select Tender Pâté With Beef 100g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.39,3.9,kg,Vitacat Select Tender Pâté With Turkey 100g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.39,3.9,kg,Vitacat Select With Chicken In Jelly 100g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.49,3.3,kg,Earls Select Tender Pâté With Beef & Liver 150g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.39,3.9,kg,Vitacat Select Tender Pâté With Salmon 100g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.95,1.9,kg,Earls Gravy Bones Beef & Chicken 500g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.95,1.9,kg,Earls Marrols Oven Baked Meaty Rolls 500g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.49,5.76,kg,Vitacat Select Gourmet Mousse With Turkey 85g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.49,5.76,kg,Vitacat Select Gourmet Mousse With Ocean Fish 85g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.49,5.76,kg,Vitacat Select Gourmet Mousse With Liver 85g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,4.59,2.55,kg,Earls Tender Pate Meaty Selection 12x150g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.49,3.3,kg,Earls Select Tender Pâté With Beef & Turkey 150g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,3.19,3.13,kg,Vitacat Premium Poultry Selection 12x85g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,3.19,3.13,kg,Vitacat Select Premium Fish Variety Selection In Jelly,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.65,2.17,kg,Earls Tender Pâté With Beef 300g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.65,2.17,kg,Earls Tender Pâté With Lamb 300g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,0.65,2.17,kg,Earls Tender Pâté With Chicken 300g,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
Aldi,5.09,1.7,kg,Earls Moist & Meaty Complete Meaty Chunks With Beef 3kg,1970-01-01 00:00:00.020240413,pets,False,1970,1,1,3
